product_id,name,brand,price,image_url,description,rating,stock_status,category,product_link
33368510,Men Comfort Relaxed Fit Buffalo Checked Spread Collar Cotton Casual Shirt,HIGHLANDER,989,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2025/MARCH/27/eSMqrBdX_486f5e16ed2f446a864b60767d1c59db.jpg",Product Details Mauve & Beige opaque casual shirt for menSpread collarButton placketPatch pocketCurved hemlineBuffalo checksCheckedRegular lengthLong sleevesSize & FitRelaxed Fit The model (height 6') is wearing a size MMaterial & CareCottonMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRelaxed FitBrand Fit NameComfortPrint or Pattern TypeBuffalo ChecksOccasionCasualLengthRegularHemlineCurvedSee More,N/A,In Stock,Men Shirts,https://www.myntra.com/shirts/highlander/highlander-men-comfort-relaxed-fit-buffalo-checked-spread-collar-cotton-casual-shirt/33368510/buy
30779581,Men Standard Spread Collar Floral Printed Cotton Casual Shirt,BULLMER,699,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/2025/JANUARY/21/0VhCplgK_ab218773723848f1ab01f3129537d930.jpg",Product Details Green opaque casual shirtSpread collarButton placketPatch lengthShort sleevesCurved hemlineSize & FitRegular FitThe model (height 6') is wearing a size MMaterial & CareCottonHand WashSpecificationsSleeve LengthShort SleevesCollarSpread CollarFitRegular FitBrand Fit NameStandardPrint or Pattern TypeFloralOccasionCasualLengthRegularHemlineCurvedSee More,4.3|20 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/bullmer/bullmer-men-standard-spread-collar-floral-printed-cotton-casual-shirt/30779581/buy
33186089,Opaque Striped Casual Shirt,MANGO MAN,4790,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2025/FEBRUARY/25/e0cqxvdj_1f718e3f9d1c4d2c8f4f36133fae6325.jpg","Product Details Blue and white striped opaque Casual shirt ,has a spread collar, button placket, long regular sleeves, curved hemSize & FitBrand Fit:  Fit: Regular Fit  The model (height 6') is wearing a size 40Material & CareCOMPOSITION: 66% linen, 34% polyesterMachine-washSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeVertical StripesOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More",N/A,In Stock,Men Shirts,https://www.myntra.com/shirts/mango+man/mango-man-opaque-striped-casual-shirt/33186089/buy
30909115,Men Olive Solid Mandarain Collar Casual Shirt,HIGHLANDER,614,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/32091333/2024/12/26/df2c25f3-c7c4-467f-a939-dd932ce86b3c1735199720435HIGHLANDERMenOpaqueStripedCasualShirt1.jpg",Product Details Olive opaque casual shirtCutaway collarButton placketPatch pocketRegular LengthLong sleevesCurved hemlineSize & FitRegular FitThe model (height 6') is wearing a size MMaterial & CareCottonMachine WashSpecificationsSleeve LengthLong SleevesCollarCutaway CollarFitRegular FitPrint or Pattern TypeSolidOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More,4.5|19 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/highlander/highlander-men-olive-solid-mandarain-collar-casual-shirt/30909115/buy
25729192,Striped Cuban Collar Slim Fit Cotton Casual Shirt,HERE&NOW,747,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/25729154/2023/11/2/5937305a-e0c8-4c04-a665-2d24824f4c691698927769649HERENOWMenMulticolouredSlimFitOpaqueStripedCasualShirt6.jpg","Product Details Navy blue& white vertical striped opaque Casual shirt ,has a cuban collar, button placket, short regular sleeves, curved hemSize & FitFit: Slim FitThe model (height 6') is wearing a size 40Material & CareCottonMachine WashSpecificationsSleeve LengthShort SleevesCollarCuban CollarFitSlim FitPrint or Pattern TypeVertical StripesOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More",4.1|448 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/here%26now/herenow-striped-cuban-collar-slim-fit-cotton-casual-shirt/25729192/buy
21986600,The Life Co. Solid Relaxed Fit Hooded Pure Cotton Casual Shirt,Roadster,965,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/13467766/2024/6/20/dd4853b8-8229-4064-98f3-be20885730bc1718883637184TheIndianGarageCoMenNavyBlueSlimFitGinghamChecksOpaqueCotton1.jpg","Product Details Dark Olive green solid Casual shirt ,has a hooded, button placket, long roll-up sleeves, curved hemSize & FitBrand Fit: Relaxed Regular FitSize worn by the model: MChest: 41""Height: 6'1""Material & Care100% CottonMachine washSpecificationsSleeve LengthLong SleevesCollarHoodFitRegular FitBrand Fit NameRelaxedPrint or Pattern TypeSolidOccasionCasualLengthRegularHemlineCurvedSee More",4.2|254 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/roadster/the-roadster-life-co-solid-relaxed-fit-hooded-pure-cotton-casual-shirt/21986600/buy
22495080,Original Slim Fit Spread Collar Pure Cotton Formal Shirt,INVICTUS,899,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/22495072/2023/3/24/784132b5-083b-4ac2-9ee9-1ddf9e7727711679626617587INVICTUSMenGreyOriginalSlimFitOpaqueFormalShirt1.jpg","Product Details White solid opaque formal shirt, has a spread collar, button placket, 1 patch pocket, long regular sleeves, straight hemSize & FitBrand Fit: Original  Fit: Slim Fit  The model (height 6') is wearing a size 40Material & Care100% CottonMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitSlim FitBrand Fit NameOriginalPrint or Pattern TypeSolidOccasionFormalLengthRegularHemlineStraightSee More",4.2|160 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/invictus/invictus-original-slim-fit-spread-collar-pure-cotton-formal-shirt/22495080/buy
30125738,Men Premium Slim Fit Micro Checks Cotton & Linen Casual Shirt,Thomas Scott,659,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/30125737/2024/7/5/639e2c3d-a8da-42e1-acff-a7d29109e7041720122083744ThomasScottMenPremiumSlimFitOpaqueCheckedCasualShirt1.jpg","Product Details White & blue micro checks checked opaque casual shirt, has a spread collar, button placket, 1 patch pocket, short regular sleeves, curved hemlineSize & FitBrand Fit: PremiumFit: Slim fitThe model (height 6') is wearing a size 40Material & CareCotton & Linen Machine WashSpecificationsSleeve LengthShort SleevesCollarSpread CollarFitSlim FitBrand Fit NamePremiumPrint or Pattern TypeMicro ChecksOccasionCasualLengthRegularHemlineCurvedSee More",4.3|53 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/thomas+scott/thomas-scott-men-premium-slim-fit-micro-checks-cotton--linen-casual-shirt/30125738/buy
19470376,Men Blue Pure Cotton Abstract Printed Casual Shirt,Roadster,599,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/1364628/2016/8/31/11472636737718-Roadster-Men-Blue-Regular-Fit-Printed-Casual-Shirt-6121472636737160-1.jpg","Product Details Blue abstract printed opaque Casual shirt ,has a band collar,  button placket,  long regular sleeves,  curved hemSize & FitBrand Fit:  Fit: Regular FitSize worn by the model: MChest: 40""Height: 6'1""Material & Care100% CottonMachine WashSpecificationsSleeve LengthLong SleevesCollarBand CollarFitRegular FitPrint or Pattern TypeAbstractOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More",4.3|384 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/roadster/roadster-men-blue-pure-cotton-abstract-printed-casual-shirt/19470376/buy
25421370,Men Relaxed Checked Regular Casual Pure Cotton Shirt,Roadster,799,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/9951501/2019/8/5/532f6ddd-0e3d-4d74-8493-8f30c5438fec1564994741325-Roadster-Men-Shirts-291564994738940-1.jpg","Product Details Black checked opaque Casual shirt ,has a spread collar, button placket, 1 patch pocket, long regular sleeves, curved hemSize & FitRegular FitSize worn by the model: MChest: 40""Height: 6'1""Material & Care100% CottonMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeOther ChecksOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More",4.1|77 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/roadster/roadster-men-relaxed-checked-regular-casual-pure-cotton-shirt/25421370/buy
29212332,Classic Slim Fit Floral Printed Casual Shirt,Snitch,999,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/29422280/2024/5/8/5dfc7d90-9994-43d5-a885-c49636d631341715163961378SnitchMenStraightSkinnyFitOpaquePrintedCasualShirt1.jpg","Product Details Blue textured Floral Printed opaque Casual shirt ,has a spread collar, button placket, long regular sleeves, curved hemSize & FitBrand Fit: Classic  Fit: Slim Fit  The model (height 6') is wearing a size 40Material & CareViscose RayonMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitSlim FitBrand Fit NameClassicPrint or Pattern TypeFloralOccasionCasualLengthRegularHemlineCurvedSee More",3.9|56 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/snitch/snitch-classic-slim-fit-floral-printed-casual-shirt/29212332/buy
31035650,Men Spread Collar Abstract Printed Cotton Casual Shirt,BULLMER,899,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/25995436/2023/11/22/b41b4743-f191-40fa-8d31-62694eeb860c1700666297063RigoMenPinkComfortSlimFitFloralOpaquePrintedCasualShirt1.jpg",Product Details Blue & Beige opaque casual shirtSpread collarButton placketPatch pocketLong sleevesStraight hemlineSize & FitRegular FitThe model (height 6') is wearing a size 40Material & CareCottonHand WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeAbstractOccasionCasualLengthRegularHemlineStraightPlacketButton PlacketSee More,3.6|11 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/bullmer/bullmer-men-spread-collar-abstract-printed-cotton-casual-shirt/31035650/buy
30885565,Men Solid Formal Shirt,Beyoung,989,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/29533228/2024/5/14/d37e9616-d68d-4c37-8968-21c400f6c5a31715674221740BeyoungMenOpaqueFormalShirt1.jpg",Product Details Beige opaque formal shirtButton placketLong sleevesCurved hemlineSize & FitRegular FitThe model (height 6') is wearing a size MMaterial & CareSatinMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeSolidOccasionFormalLengthRegularHemlineCurvedPlacketButton PlacketSee More,3.9|226 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/beyoung/beyoung-men-solid-formal-shirt/30885565/buy
31286256,Men Smart Spread Collar Textured Casual Shirt,Snitch,1199,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2024/OCTOBER/11/21EroO5K_e93ceb62e6014764bf7b35336b412297.jpg",Product Details Blue opaque casual shirtSpread collarButton placketLong sleevesCurved hemlineSize & FitRegular FitThe model (height 6') is wearing a size MMaterial & CarePolyesterMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitBrand Fit NameSmartPrint or Pattern TypeTexturedOccasionCasualLengthRegularHemlineCurvedSee More,3.3|15 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/snitch/snitch-men-smart-spread-collar-textured-casual-shirt/31286256/buy
32715783,Pure Cotton Casual Shirt,MANGO MAN,4790,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2025/FEBRUARY/19/g8fQEjUH_ee66f277230246e0a0746f8975ccc145.jpg","Product Details Shirt, , ,Size & FitBrand Fit:  Fit: Regular Fit  The model (height 6') is wearing a size 40Material & Care100% CottonMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeSolidOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More",N/A,In Stock,Men Shirts,https://www.myntra.com/shirts/mango+man/mango-man-pure-cotton-casual-shirt/32715783/buy
31260344,Men Spread Collar Tartan Checked Cotton Casual Shirt,AD By Arvind,1563,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/28407988/2024/3/21/2ab2f33e-171e-4059-9880-f74ba55168871711006196027ADByArvindMenSlimFitGridTattersallChecksOpaqueCheckedCasualS1.jpg",Product Details Blue opaque casual shirtSpread collarButton placketPatch lengthLong sleevesCurved hemlineSize & FitRegular FitThe model (height 6') is wearing a size MMaterial & CareCottonMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeTartan ChecksOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More,4.3|12 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/ad+by+arvind/ad-by-arvind-men-spread-collar-tartan-checked-cotton-casual-shirt/31260344/buy
29539216,Men Premium Slim Fit Horizontal Stripes Pure Cotton Casual Shirt,French Connection,839,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/29539214/2024/5/27/0ae14e99-cff2-4286-84cd-a29acdc97c491716795714885JeansRoadsterMenJeansRoadsterMenJeansRoadsterMenJeansRoadste1.jpg","Product Details White horizontal stripes striped opaque Casual shirt ,has a button-down collar,  button placket,  1 patch pocket, long regular sleeves,  curved hemSize & FitBrand Fit: Premium Slim FitSize worn by the model: MChest: 38.5""Height: 6'1""Material & Care100% CottonMachine WashSpecificationsSleeve LengthLong SleevesCollarButton-Down CollarFitSlim FitBrand Fit NamePremiumPrint or Pattern TypeHorizontal StripesOccasionCasualLengthRegularHemlineCurvedSee More",4.5|81 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/french+connection/french-connection-men-premium-slim-fit-horizontal-stripes-pure-cotton-casual-shirt/29539216/buy
19063728,Men Blue Solid Casual Shirt,max,599,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/24749990/2023/9/19/650927a1-db4b-4c07-bbe4-585b9873b5e01695108725715-Mast--Harbour-Men-Shirts-591695108725204-1.jpg","Product Details Blue solid opaque Casual shirt ,has a button-down collar,  button placket,  long regular sleeves,  curved hemSize & FitBrand Fit:  Fit: Regular Fit  The model (height 6') is wearing a size 40Material & Care100% COTTONmachine washSpecificationsSleeve LengthLong SleevesCollarButton-Down CollarFitRegular FitPrint or Pattern TypeSolidOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More",4.4|216 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/max/max-men-blue-solid-casual-shirt/19063728/buy
17357388,Men Comfort Checked Casual Shirt,The Indian Garage Co,542,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/17357452/2022/3/28/c16d0314-ee48-498c-92db-828eae5372371648465085173-The-Indian-Garage-Co-Men-Shirts-9151648465084610-1.jpg","Product Details Black other checks checked opaque Casual shirt ,has a spread collar,  button placket,  1 patch pocket, long regular sleeves,  curved hemSize & FitBrand Fit: Comfort  Fit: Regular FitSize worn by the model: M-102CMChest: 39""Height: 6'Material & CareCotton BlendMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitBrand Fit NameComfortPrint or Pattern TypeOther ChecksOccasionCasualLengthRegularHemlineCurvedSee More",4.3|4.2k Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-comfort-checked-casual-shirt/17357388/buy
33175697,Men Spread Collar Textured Cotton Casual Shirt,VASTRADO,874,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/2025/MARCH/8/8Kpw7pLl_eb57ccbba7134ea7aa2d30529aca8bdd.jpg",Product Details Cream opaque casual shirt for menSpread collarButton placketPatch pocketLong sleevesCurved hemlineSize & FitRegular FitThe model (height 6') is wearing a size MMaterial & CareCottonMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitBrand Fit NameClassicPrint or Pattern TypeTexturedOccasionCasualLengthRegularHemlineCurvedSee More,N/A,In Stock,Men Shirts,https://www.myntra.com/shirts/vastrado/vastrado-men-spread-collar-textured-cotton-casual-shirt/33175697/buy
21180006,Men Striped Casual Shirt,The Indian Garage Co,857,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/21179976/2022/12/22/8f408905-d606-4ba6-b1cb-d86e3b4dc1611671703982406-The-Indian-Garage-Co-Men-Shirts-5131671703981861-1.jpg","Product Details Green & yellow vertical stripes opaque Casual shirt ,has a spread collar, button placket, 1 patch pocket, long regular sleeves, curved hemSize & FitBrand Fit:  Fit: Regular FitSize worn by the model: M-102CMChest: 39""Height: 6'Material & CareCottonmachine washSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeVertical StripesOccasionCasualLengthRegularHemlineCurvedPlacketButton PlacketSee More",4.1|922 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-striped-casual-shirt/21180006/buy
31035860,Men Spread Collar Abstract Printed Cotton Casual Shirt,BULLMER,899,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/2024/NOVEMBER/22/IeCB2lU1_069fdc98d24e40bbb3a1e022878e2e9a.jpg",Product Details Beige opaque casual shirtSpread collarButton placketPatch pocketLong sleevesStraight hemlineSize & FitRegular FitThe model (height 6') is wearing a size 40Material & CareCottonHand WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitPrint or Pattern TypeAbstractOccasionCasualLengthRegularHemlineStraightPlacketButton PlacketSee More,4.1|10 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/bullmer/bullmer-men-spread-collar-abstract-printed-cotton-casual-shirt/31035860/buy
30504496,Cotton Denim Casual Shirt,MIRAAN,871,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2024/AUGUST/8/OoDkGg8l_24172458fb9e442f89b84cba436d3703.jpg",Product Details Blue opaque casual shirtSpread collarButton placketPatch lengthLong sleevesCurved hemlineSize & FitRegular FitThe model (height 6') is wearing a size MMaterial & CareDenimMachine WashSpecificationsSleeve LengthLong SleevesCollarSpread CollarFitRegular FitBrand Fit NameModernPrint or Pattern TypeSolidOccasionCasualLengthRegularHemlineCurvedSee More,4|57 Ratings,In Stock,Men Shirts,https://www.myntra.com/shirts/miraan/miraan-cotton-denim-casual-shirt/30504496/buy
33585746,Men Chocolate Brown Textured Shirt,VASTRADO,824,"https://assets.myntassets.com/h_560,q_90,w_420/v1/assets/images/2025/MARCH/13/kihn6HcR_0fbd0a8bde664ca4997d7b099ca38942.jpg","Product Details Experience effortless style with our Brown Slim Fit Full Sleeves Shirt by VASTRADO. Its soft, textured fabric offers both comfort and a unique look, ideal for all-weather outings. This shirt pairs well with both casual and semi-formal attire, making it a versatile addition to your closet. Wear it with linen pants or jeans for a polished, casual look.Brown textured opaque Casual shirt ,has a cutaway collar, button placket, na pocket, long regular sleeves, curved hemSize & FitBrand Fit: Classic  Fit: Slim Fit  The model (height 6') is wearing a size 40Material & CareMaterial :PolyesterMachine WashSpecificationsSleeve LengthLong SleevesCollarCutaway CollarFitSlim FitBrand Fit NameClassicPrint or Pattern TypeTexturedOccasionCasualLengthRegularHemlineCurvedSee More",N/A,In Stock,Men Shirts,https://www.myntra.com/shirts/vastrado/vastrado-men-chocolate-brown-textured-shirt/33585746/buy
